,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
"['113190', '113194', '113198', '113202', '113206', '113210', '113214', '113218', '113222', '113226', '113310', '113314', '113318', '113322', '113326', '113330', '113334', '113338', '113342', '113346', '139623', '139624', '139625', '139631', '139632', '139635', '139636', '139658', '139661', '139663', '139664', '177713', '177715', '177717', '177718', '177721', '177725', '177726', '177727', '177732', '73495', '73499', '73511', '73515', '73527', '73531', '73535', '73551', '73567', '73571', '73575', '73607', '73615', '73627', '73647', '73651', '73655', '73671', '73687', '73735', '74282', '74290', '74294', '74306', '74322', '74326', '74330', '74334', '74338', '74342', '74346', '74350', '74354', '74358', '74412', '74416', '74420', '74424', '74428', '74432', '74452', '74457', '74462', '74467', '74472', '74477', '74482', '74487', '74492', '74497', '74502', '74507', '74512', '74517', '74522', '74527', '74532', '74537', '74542', '74547']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['113360', '113361', '113365', '113366', '113367', '113368', '113369', '113370', '113371', '113372', '113373', '113374', '113380', '113381', '113385', '113386', '113387', '113388', '113389', '113390', '113400', '113405', '113406', '113407', '113408', '113409', '113415', '113416', '113417', '113418', '113419', '113420', '113421', '113422', '113423', '113424', '113425', '113426', '113427', '113428', '113429', '113430', '113435', '113440', '113441', '113442', '113443', '113444', '113445', '113450', '113451', '113452', '113453', '113454', '113455', '113460', '113465', '113466', '113467', '113468', '113469', '113470', '113471', '113472', '113473', '113474', '113480', '113481', '113482', '113483', '113484', '113490', '113495', '113500', '113505', '113506', '113507', '113508', '113509', '113515', '113516', '113517', '113518', '113519', '113520', '113521', '113522', '113523', '113524', '113525', '113530', '113531', '113532', '113533', '113534', '113535', '113536', '113537', '113538', '113539', '113545', '113546', '113547', '113548', '113549', '113550', '113551', '113552', '113553', '113554', '113555', '113565', '113566', '113567', '113568', '113569', '113570', '113571', '113572', '113573', '113574', '113575', '113580', '113581', '113582', '113583', '113584', '113585', '113586', '113587', '113588', '113589', '113618', '113619', '113620', '113621', '113622', '113623', '113624', '113625', '113626', '113627', '113628', '113629', '113630', '113636', '113637', '113638', '113639', '113640', '113641', '113642', '113654', '113655', '113656', '113657', '113658', '113659', '113661', '113679', '113680', '113681', '113682', '113683', '113691', '113697', '113703', '113709', '113710', '113711', '113712', '113713', '113714', '113715', '113716', '113717', '113718', '113719', '113720', '113721', '113722', '113723', '113724', '113725', '113726', '113727', '113733', '113734', '113735', '113736', '113737', '113738', '113739', '113745', '113763', '113764', '113765', '113766', '113767', '113768', '113769', '113770', '113771', '113772', '113773', '113774', '113775', '113776', '113777', '113778', '113779', '113780', '113781', '113782', '113783', '113784', '113785', '113786', '113787', '113788', '113789', '113790', '113791', '113792', '113793', '113794', '113795', '113796', '113797', '113798', '113805', '113806', '113807', '113808', '113809', '113810', '113811', '113812', '113813', '113814', '113815', '113816', '113817', '113818', '113819', '113820', '113821', '113822', '113835', '113836', '113837', '113838', '113839', '113840', '113841', '113847', '113848', '113849', '113850', '113851', '113852', '113853', '113859', '113871', '113872', '113873', '113874', '113875', '113876', '113877', '113883', '113884', '113885', '113886', '113887', '113888', '113895', '113896', '113897', '113898', '113899', '113900']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"['114132', '114135', '114136', '114137', '114153', '114154', '114155', '114156', '114157', '114158', '114159', '114171', '114172', '114173', '114174', '114192', '114193', '114194', '114195', '114196', '114201', '114203', '114204', '114206', '114209', '114210', '114212', '114218', '114224', '114230', '114233', '114239', '114266', '114269', '162092', '162093', '162095', '162096', '162098', '162101', '162104', '162105', '162106', '162107', '162108', '162112', '162113', '162115', '162116', '162117', '162118', '162120', '162121', '162130', '162132', '162133', '162135', '162138', '162139', '162140', '162141', '162144', '162146', '162148']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"['120156', '120160', '120164', '120168', '120172', '120176', '120180', '120184', '120188', '120192', '120196', '120200', '120204', '120208', '120212', '120216', '120220', '120224', '120228', '120232', '120257', '120261', '120265', '120269', '120273', '120277', '120281', '120285', '120289', '120293', '120297', '120301', '120305', '120309', '120313', '120317', '120321', '120325', '120329', '120333', '84729', '84730', '84731', '84732', '84733', '84734', '84735', '84736', '84737', '84738', '85264', '85265', '85266', '85267', '85268', '85269', '85270', '85271', '85272', '85273', '85334', '85335', '85336', '85337', '85338', '85339', '85340', '85341', '85342', '85343', '88830']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['121674', '121713', '121719', '121722', '121725', '121740', '121741', '121742', '121743', '121744', '121745', '121773', '121788', '121880', '87422', '87423', '87424', '87425', '87426', '87427', '87428', '87429', '87430', '87431', '87432', '87433', '87434', '87435', '87436', '87437', '87438', '87439', '87440', '87441', '87442', '87443', '87444', '87445', '87446', '87447', '87448', '87449', '87450', '87451', '87452', '87453', '87455', '87456', '87458', '87459', '87460', '87461', '87462', '87463', '87464', '87465', '87466', '87467', '87468', '87469', '87470', '87471', '87512', '87513', '87514', '87515', '87516', '87517', '87518', '87519', '87520', '87521', '87532', '87533', '87534', '87535', '87536', '87537', '87538', '87539', '87540', '87541', '87544', '87546', '87548', '87550', '87552', '87554', '87557', '87559', '87560', '87561', '87562', '87563', '87564', '87565', '87566', '87567', '87568', '87569', '87570', '87571', '87582', '87583', '87584', '87585', '87586', '87587', '87588', '87589', '87590', '87591', '87592', '87593', '87594', '87595', '87596', '87597', '87598', '87599', '87600', '87601']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['121917', '121928', '121931', '121936', '121939', '121943', '121951', '121964', '121966', '121967', '121976', '122001', '91648', '91649', '91650', '91651', '91652', '91653', '91654', '91655', '91656', '91657', '91658', '91659', '91660', '91661', '91662', '91663', '91664', '91665', '91666', '91667']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['122258', '122266', '122269', '122271', '122277', '122279', '122282', '122288', '122298', '122300', '122309', '122311', '122312', '122318', '122320', '122325', '122326', '162173', '162174', '162175', '162177', '162178', '162179', '162180', '162185', '162186', '162189', '162191']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['122524', '122525', '122530', '122532', '166380', '166381', '166382', '166383', '166384', '166385', '166386', '166387', '166388', '166389', '166545', '166547', '166548', '166549', '166550', '166551', '166552', '166553', '166554']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['122868', '72966', '72971', '72976', '72981', '72986', '72991', '72996', '73001', '73006', '73011', '73016', '73021', '73026', '73031', '73036', '73041', '73046', '73051', '73056', '73061', '73066', '73071', '73076', '73081', '73086', '73091', '73096', '73101', '73106', '73111', '87663', '87664', '87665', '87666', '87667', '87668', '87669', '87670', '87671', '87672', '87673', '87674', '87675', '87676', '87677', '87678', '87679', '87680', '87681', '87682', '87683', '87684', '87685', '87686', '87687', '87688', '87689', '87690', '87691', '87692', '87703', '87704', '87705', '87706', '87707', '87708', '87709', '87710', '87712', '87714', '87723', '87724', '87725', '87726', '87727', '87728', '87729', '87730', '87731', '87732', '87743', '87744', '87745', '87746', '87747', '87748', '87749', '87751', '87752']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['12470', '12865', '12949', '13130', '13297', '13305', '13513', '14560', '15142', '22062']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['12813', '12978', '12981', '13080', '13152', '13249', '13409', '14602', '14749', '22756', '31460', '32558', '35857']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['128223', '128224', '128225', '128226', '128227', '128228', '128229', '128230', '128233', '128234', '128235', '128236', '128241', '128242', '128243', '128245', '128248', '128250', '128251', '128252', '128257', '128258', '128263', '128264', '128269', '128270', '128271', '128272', '128275', '128276', '128278', '128279', '128281', '128282', '128283', '128284', '128285', '128287', '128288', '128289', '128291', '128292', '128293', '128294', '128295', '128297', '128298', '128299', '128300', '128302', '128303', '128304', '128305', '128437', '128439', '128440', '128441', '128445', '128447', '128449', '128451', '128452', '128454', '128458', '128460', '128462', '128463', '128464', '128466', '128470', '128472', '128474', '128476']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"['128397', '128398', '128399', '128400', '128401', '128402', '128403', '128404', '128405', '128406', '128407', '128408', '128409', '128410', '128411', '128412', '128413', '128414', '128415', '128416', '128417', '128418', '128419', '128420', '128421', '128422', '128423', '128424', '128425', '128426', '128427', '128428', '128429', '128430', '128431', '128432', '128433', '128434', '128435', '128436', '128438', '128442', '128443', '128444', '128446', '128448', '128450', '128453', '128455', '128456', '128457', '128459', '128461', '128465', '128467', '128468', '128469', '128471', '128473', '128475']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"['128638', '128639', '128640', '128641', '128642', '128643', '128644', '128645', '128646', '128647', '128650', '128651', '128652', '128653', '128654', '128655', '128656', '128657', '128658', '128659', '128661', '128662', '128663', '128664', '128665', '128666', '128667', '128668', '128669', '128670', '53503', '53504', '53507', '53511', '53515', '53519', '53521', '53523', '53524', '53527', '53529', '53530', '53531', '53532', '85526', '85527', '85528', '85529', '85530', '85531', '85532', '85533', '85534', '85535', '85538', '85539', '85540', '85541', '85542', '85543', '85544', '85545', '85546', '85547', '85548', '85549', '85552', '85553', '85555', '85557', '85558', '85559', '85560', '85561', '85562', '85563', '85564', '85565', '85567', '85568', '85569', '85570', '85571', '85572', '85573', '85574', '85575', '85576', '85577', '85578', '85579', '85580', '85581', '85582', '85583', '85584', '85585', '85586', '85587', '85588', '85589', '85590', '85591', '85592', '85593', '85594', '85595', '85596', '85597', '85598', '85599', '85600', '85601', '85602', '85603', '85604', '85605', '85606', '85607', '85608', '85609', '85610', '85611', '85612', '85613', '85614', '85615', '85616', '85617', '85618', '85619', '85620', '85621', '85622', '85623', '85624', '85625', '85626', '85627']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['129595', '129596', '129597', '129598', '129599', '129600', '129601', '129603', '129604', '129605', '129606', '129607', '129608', '129609', '129610', '129611', '129613', '129614', '129615', '129616', '129617', '129618', '129619', '129620', '129621', '129622', '129623', '129624', '129625', '129626', '129627', '129628', '129630', '129631', '129633', '129634', '129635', '129636', '129637', '129638', '129639', '129640', '129641', '129643', '129644', '129645', '129646', '129647', '129648', '129649', '129651', '129652', '129654']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['13432', '14443', '14449', '14454', '14468']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['134696', '134698', '134699', '134700', '134701', '134702', '134703', '134704', '134706', '134707', '134708', '134712', '134713', '134714', '134715', '134716', '134717', '134719', '134720', '134721', '134722', '134723', '134724', '134726', '134731', '134732', '134733', '134734', '134735', '134736', '134737', '134739', '134740', '134742', '134744', '134786', '134787', '134788', '134791', '134793', '134794', '134796', '134799', '134800', '134801', '134802', '134804', '134805', '160149', '160150', '160151', '160152', '160153', '160154', '160155', '160156', '160157', '160158', '160159', '160160', '160161', '160162', '160163', '160164', '160165', '160166', '160167', '160168', '160169', '160170', '160171', '160172', '160173', '160174', '160175', '160176', '160177', '160178', '160179', '160180', '160181', '160182', '160183', '160184', '160185', '160186', '160187', '160188', '160189', '160190', '160191', '160192', '160193', '160194', '160195', '160196', '160197', '160198', '160199', '160200', '160201', '160202', '160203', '160204', '160205', '160206', '160207', '160208', '160209', '160210', '160211', '160212', '160213', '160214', '160215', '160216', '160217', '160218', '160219', '160220', '160221', '160222', '160223', '160224', '160225', '160226', '160227', '160228', '160229', '160230', '160231', '160232', '160233', '160234', '160235', '160236', '160237', '160238', '160239', '160240', '160241', '160242', '160243', '160244', '160359', '160360', '160361', '160362', '160363', '160364', '160365', '160366', '160367', '160368', '160369', '160370', '160371', '160372', '160373', '160374', '160375', '160376', '160377', '160378', '160379', '160380', '160423', '160553', '161473', '161474', '161475', '161476', '161477', '161478', '161479', '161480', '161481', '161482', '161483', '161484', '161485', '161486', '161487', '161488', '161489', '161490', '161491', '161492', '161493', '161494']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
